"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 16 12:56:23 EEST 2022","Fri Sep 16 12:56:35 EEST 2022","11806","chromium","","Redmine.org","","","should registration with credentials",""
"passed","Fri Sep 16 12:56:19 EEST 2022","Fri Sep 16 12:56:26 EEST 2022","7267","chromium","","Redmine.org","","","should registration with empty credentials",""
"passed","Fri Sep 16 12:56:37 EEST 2022","Fri Sep 16 12:56:40 EEST 2022","2796","Google Chrome","","Redmine.org","","","should go to register page",""
"passed","Fri Sep 16 12:56:31 EEST 2022","Fri Sep 16 12:56:44 EEST 2022","12974","firefox","","Redmine.org","","","should registration with credentials",""
"passed","Fri Sep 16 12:56:19 EEST 2022","Fri Sep 16 12:56:24 EEST 2022","4333","chromium","","Redmine.org","","","should go to register page",""
"passed","Fri Sep 16 12:56:37 EEST 2022","Fri Sep 16 12:56:39 EEST 2022","2147","Google Chrome","","Redmine.org","","","should verify menu on main page",""
"passed","Fri Sep 16 12:56:25 EEST 2022","Fri Sep 16 12:56:30 EEST 2022","5090","firefox","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Fri Sep 16 12:56:39 EEST 2022","Fri Sep 16 12:56:42 EEST 2022","3330","Google Chrome","","Redmine.org","","","should registration with empty credentials",""
"passed","Fri Sep 16 12:56:19 EEST 2022","Fri Sep 16 12:56:23 EEST 2022","3838","chromium","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Fri Sep 16 12:56:36 EEST 2022","Fri Sep 16 12:56:39 EEST 2022","2644","Google Chrome","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Fri Sep 16 12:56:30 EEST 2022","Fri Sep 16 12:56:34 EEST 2022","4373","firefox","","Redmine.org","","","should registration with empty credentials",""
"passed","Fri Sep 16 12:56:19 EEST 2022","Fri Sep 16 12:56:23 EEST 2022","3863","chromium","","Redmine.org","","","should verify menu on main page",""
"passed","Fri Sep 16 12:56:26 EEST 2022","Fri Sep 16 12:56:31 EEST 2022","5400","firefox","","Redmine.org","","","should go to register page",""
"passed","Fri Sep 16 12:56:29 EEST 2022","Fri Sep 16 12:56:34 EEST 2022","4472","firefox","","Redmine.org","","","should verify menu on main page",""
"passed","Fri Sep 16 12:56:39 EEST 2022","Fri Sep 16 12:56:50 EEST 2022","10768","Google Chrome","","Redmine.org","","","should registration with credentials",""
